,frame,RMS,abs rel,mean GT,mean pred,scaling factor,file number,,,
frame279,279,0.398741669966726,0.114872474382779,3.36425,2.97367536554584,1.13134407305502,2,,,
frame280,280,0.392850332989275,0.104848251442665,3.3405625,2.98501953817978,1.11910909033347,2,,,
frame281,281,0.460802241188761,0.136412260006981,3.32825,2.86744775881124,1.16070118096233,2,,,
frame282,282,0.571609949907629,0.171176545250094,3.31125,2.73964005009237,1.20864417932872,2,,,
frame283,283,0.559729073359988,0.167742889827653,3.305125,2.74539592664001,1.20387918111506,2,,,
frame284,284,0.68519985902641,0.205047274703079,3.3081875,2.62298764097359,1.26122877909256,2,,,
frame285,285,0.731547295558025,0.218693686121298,3.298625,2.56707770444198,1.28497278999081,2,,,
frame286,286,0.708463489823446,0.213693064970994,3.3020625,2.59359901017655,1.27315845165102,2,,,
frame287,287,0.746186375910361,0.227538954339898,3.302125,2.55593862408964,1.2919422121007,2,,,
frame288,288,0.564776297853982,0.173262166796284,3.2653125,2.70053620214602,1.20913487380957,2,,,
frame289,289,0.762382327393718,0.232714084983351,3.25311764705882,2.49073531966511,1.30608725117217,2,,,
frame290,290,0.816494929834619,0.24671249044765,3.26964705882353,2.45315212898891,1.3328350167061,2,,,
frame291,291,0.924473512458425,0.284588711627156,3.23535294117647,2.31087942871805,1.40005268166296,2,,,
frame292,292,0.821678020116095,0.254055644584287,3.21435294117647,2.39267492106038,1.34341398109859,2,,,
frame293,293,0.826813836786675,0.256377937766434,3.202,2.37518616321332,1.34810485577606,2,,,
frame294,294,0.820839831884287,0.257388763879464,3.1776,2.35676016811571,1.3482916263561,2,,,
frame295,295,0.99910866086154,0.312174886058787,3.1984375,2.19932883913846,1.45427888866902,2,,,
frame296,296,0.826815125289705,0.254785624157381,3.22170588235294,2.39489075706324,1.34524126950308,2,,,
frame297,297,0.697776369005236,0.218968201280625,3.1631875,2.46541113099476,1.28302637245079,2,,,
frame298,298,0.764145446641431,0.242428593079941,3.1388125,2.37466705335857,1.32179056241197,2,,,
frame299,299,0.818784838178563,0.25903414997293,3.137,2.31821516182144,1.35319622253494,2,,,
frame300,300,0.746901753292984,0.236247472435266,3.14775,2.40084824670702,1.31109911020717,2,,,
frame1,1,0.41291272690868,0.127724993096136,3.20088235294118,2.7879696260325,1.14810517412139,3,,,
frame2,2,0.405717995041855,0.125502840149657,3.20747058823529,2.80175259319344,1.1448086444276,3,,,
frame3,3,0.486862204287001,0.150991004914056,3.21082352941176,2.72396132512476,1.17873315593594,3,,,
frame4,4,0.595424820656371,0.184767888906111,3.19694117647059,2.60151635581422,1.22887606273381,3,,,
frame5,5,0.628832338762828,0.195124007275517,3.194,2.56516766123717,1.24514278277606,3,,,
frame6,6,0.574620017119797,0.179592877207411,3.17117647058823,2.59655645346844,1.22130079873759,3,,,
frame7,7,0.718916121109826,0.22586667443241,3.16082352941176,2.44190740830194,1.29440760884941,3,,,
frame8,8,0.629933804206383,0.197285890583632,3.16511764705882,2.53518384285244,1.24847657734266,3,,,
frame9,9,0.539399220628372,0.169855474936349,3.15635294117647,2.6169537205481,1.20611721804366,3,,,
frame10,10,0.54129020287719,0.17028693312878,3.15529411764706,2.61400391476987,1.20707321814583,3,,,
frame11,11,0.576007101524027,0.182447050736946,3.13941176470588,2.56340466318186,1.22470392981538,3,,,
frame12,12,0.581135715712001,0.182264388539819,3.15370588235294,2.57257016664094,1.2258969349982,3,,,
frame13,13,0.52091758896201,0.16298903431543,3.15252941176471,2.6316118228027,1.19794621092986,3,,,
frame14,14,0.5628736724214,0.176652638484858,3.13952941176471,2.57665573934331,1.2184512520733,3,,,
frame15,15,0.634531751874672,0.198955148091396,3.13447058823529,2.49993883636062,1.25381891054519,3,,,
frame16,16,0.626662312355515,0.198472368861375,3.12335294117647,2.49669062882095,1.25099718207836,3,,,
frame17,17,0.633614719442795,0.200166315394226,3.11558823529412,2.48197351585132,1.25528665612109,3,,,
frame18,18,0.60214064763914,0.190346151083637,3.10652941176471,2.50438876412557,1.24043417550205,3,,,
frame19,19,0.654602263959183,0.209073887859971,3.09264705882353,2.43804479486435,1.26849476487802,3,,,
frame20,20,0.56564294606498,0.179981045283174,3.09041176470588,2.5247688186409,1.22403752053999,3,,,
frame21,21,0.711328554764445,0.226500251909523,3.09264705882353,2.38131850405908,1.29871205953842,3,,,
frame22,22,0.603551860747128,0.192772573759325,3.08452941176471,2.48097755101758,1.24327179441812,3,,,
frame23,23,0.670545004419318,0.213473221954222,3.087875,2.41732999558068,1.27739075990667,3,,,
frame24,24,0.687997308088082,0.221017543120285,3.07158823529412,2.38359092720604,1.28863900270611,3,,,
frame25,25,0.532769301741691,0.171501627417519,3.0495625,2.51679319825831,1.21168576826669,3,,,
frame26,26,0.559237071788549,0.179669225480303,3.05670588235294,2.49746881056439,1.2239215438539,3,,,
frame27,27,0.630426513354722,0.202593689577819,3.06047058823529,2.43004407488057,1.25943007366469,3,,,
frame28,28,0.616028132656039,0.198536927980487,3.04917647058824,2.4331483379322,1.25318149454857,3,,,
frame29,29,0.707575336670452,0.227090888229122,3.06570588235294,2.35813054568249,1.30005774615233,3,,,
frame30,30,0.719855731307951,0.230843359050342,3.063,2.34314426869205,1.30721784438385,3,,,
frame31,31,0.720063377070095,0.23396058735711,3.03870588235294,2.31864250528285,1.31055385874687,3,,,
frame32,32,0.637520211313439,0.208134723094802,3.02388235294118,2.38636214162774,1.26715149398012,3,,,
frame33,33,0.582407348245968,0.187972510552035,3.00741176470588,2.43184697021291,1.23667804822545,3,,,
frame34,34,0.643209961190255,0.211287444613453,2.99382352941176,2.35061356822151,1.27363492233941,3,,,
frame35,35,0.566082099764268,0.180732326369406,2.939,2.40284023958907,1.22313583382582,3,,,
frame36,36,0.700194496604704,0.234249110201805,2.93,2.23931355581014,1.30843668248147,3,,,
frame37,37,0.54874209738666,0.174582702302621,2.89841176470588,2.38465399446661,1.21544331858266,3,,,
frame38,38,0.625646057950264,0.20683404909666,2.87311764705882,2.27010984870067,1.26562934771782,3,,,
frame39,39,0.595447886144549,0.205002678935792,2.86470588235294,2.26925799620839,1.26239761505279,3,,,
frame40,40,0.674385476755126,0.234455278013499,2.8530625,2.17867702324487,1.30953898607271,3,,,
frame41,41,0.547086372480408,0.191541607780373,2.84282352941176,2.29573715693136,1.23830531767482,3,,,
frame42,42,0.655143372412826,0.229020026857635,2.841875,2.18673162758717,1.29959934916006,3,,,
frame43,43,0.674553182798672,0.234389347037417,2.84817647058823,2.17362328778956,1.31033582801031,3,,,
frame44,44,0.662668731386779,0.230986076614003,2.84088235294118,2.1782136215544,1.3042257769529,3,,,
frame45,45,0.754174940220562,0.265162040692301,2.81376470588235,2.05958976566179,1.3661772615083,3,,,
frame46,46,0.812455919800454,0.28817187514871,2.79352941176471,1.98107349196425,1.4101089248309,3,,,
frame47,47,0.765966481335377,0.262399384406136,2.79658823529412,2.05668983781809,1.35975205588654,3,,,
frame48,48,0.692148967432329,0.21972147389723,2.79276470588235,2.17921885846402,1.28154393260472,3,,,
frame49,49,0.740267254921108,0.245156647124199,2.79688235294118,2.11001672301698,1.32552615457099,3,,,
frame50,50,0.754286291222377,0.237361316721613,2.78394117647059,2.11638607949228,1.31542217341481,3,,,
frame51,51,0.702544131757839,0.22792731914079,2.76941176470588,2.13203053432306,1.29895501969684,3,,,
frame52,52,0.564455515259558,0.20250669782236,2.76252941176471,2.19807389650515,1.25679551363447,3,,,
frame53,53,0.577796938618724,0.210531139140726,2.75564705882353,2.17785012020481,1.26530610773362,3,,,
frame54,54,0.544921328622902,0.197313808056246,2.719,2.18028872533359,1.24708253930176,3,,,
frame55,55,0.498207561148332,0.18516141640542,2.683,2.18479243885167,1.22803427560844,3,,,
frame56,56,0.507275557829374,0.186767291220286,2.7034375,2.19616194217063,1.23098276501777,3,,,
frame57,57,0.445828565985071,0.153327250318062,2.72523529411765,2.30582650077672,1.18189087218819,3,,,
frame58,58,0.455602082059183,0.154342260720725,2.71341176470588,2.29256299997162,1.18357129759988,3,,,
frame59,59,0.48411255815213,0.16216729102535,2.69782352941176,2.26127494072774,1.19305418408941,3,,,
frame60,60,0.583822891781699,0.173897433033192,2.68311764705882,2.21388773271919,1.2119483781426,3,,,
frame61,61,0.597176194906875,0.200343048945695,2.65923529411765,2.12417524101443,1.25189073046896,3,,,
frame62,62,0.687036137575518,0.183570761476276,2.672125,2.18551298971156,1.22265345142271,3,,,
frame63,63,1.13750538269164,0.38969009341954,2.919,1.78149461730836,1.63851182688965,3,,,
frame64,64,1.20079051129778,0.401467907488394,2.991,1.79020948870222,1.67075418763883,3,,,
frame65,65,0.65369482605963,0.233006540085413,2.6209375,2.00977101503531,1.30409757151063,3,,,
frame66,66,0.542396623110691,0.208149586265211,2.614625,2.07222837688931,1.2617455822726,3,,,
frame67,67,0.579810132324351,0.223722198199497,2.59393333333333,2.01412320100898,1.28787222749527,3,,,
frame68,68,0.559982029744257,0.180221549322577,2.5694375,2.11871733779815,1.21273255953541,3,,,
frame69,69,0.787328814209924,0.162799728397715,2.5954375,2.18866466514933,1.185854343668,3,,,
frame70,70,0.917781898568652,0.182015876966944,2.57735294117647,2.13249282194609,1.20861037122948,3,,,
frame71,71,0.638210343690787,0.240905821404265,2.56711764705882,1.96314843581241,1.30765335938363,3,,,
frame72,72,0.610394827333516,0.23265097750947,2.5405,1.96970965503312,1.28978400116401,3,,,
frame73,73,0.524263382285605,0.138094701979852,2.52823529411765,2.19343898201559,1.15263534333396,3,,,
frame74,74,0.983457038883951,0.075150900221439,2.5091875,2.35813521819324,1.06405581861522,3,,,
frame75,75,0.648915890464175,0.080816561830051,2.50125,2.33674760920848,1.07039801395036,3,,,
frame76,76,0.78460309137295,0.248731753349616,2.48982352941176,1.89064073253968,1.31692049502562,3,,,
frame77,77,0.671712619927315,0.270723881272583,2.5050625,1.83666665961071,1.36391788182781,3,,,
frame78,78,0.550944929995404,0.186786636273057,2.5056875,2.0542539009497,1.2197555028819,3,,,
frame79,79,0.46689980778026,0.185003464811137,2.46,2.0115770337519,1.22292110057139,3,,,
frame80,80,0.437017511803375,0.128456602453522,2.47725,2.18379757230409,1.1343771196642,3,,,
frame81,81,0.337882786941358,0.13969606020053,2.46652941176471,2.13333871138819,1.15618274707053,3,,,
frame82,82,0.270855455830335,0.112160268838969,2.44673333333333,2.17726317266871,1.12376554384757,3,,,
frame83,83,0.323142830202208,0.135174977796289,2.432125,2.10898216979779,1.15322217268114,3,,,
frame84,84,0.39100000332009,0.162952721367143,2.4271875,2.03618749667991,1.19202553986685,3,,,
frame85,85,0.235080368440512,0.072946272112897,2.4524,2.27836622509546,1.07638533831287,3,,,
frame86,86,1.13656569676462,0.406061342181001,2.799,1.66243430323538,1.68367555611231,3,,,
frame87,87,0.319853514920432,0.136156675150955,2.39373333333333,2.0738798184129,1.15422953253155,3,,,
frame88,88,0.296181551105477,0.102779771503437,2.386125,2.14631505909541,1.11173100607404,3,,,
frame89,89,0.359466311893411,0.084607215970568,2.3759375,2.18370971158573,1.08802808697255,3,,,
frame90,90,0.431277170656269,0.138653959246188,2.359125,2.03945990161717,1.15674007521764,3,,,
frame91,91,0.432072550048203,0.148839660209,2.357625,2.01395661705244,1.1706433892556,3,,,
frame92,92,0.285301563066217,0.106164613486145,2.34193333333333,2.10152933197255,1.11439478750227,3,,,
frame93,93,0.270912706458133,0.118220883807846,2.3334375,2.0654171250626,1.12976573675367,3,,,
frame94,94,0.329582789878658,0.142560954306374,2.3334,2.00381721012134,1.16447747240313,3,,,
frame95,95,0.337727259720082,0.140125900470674,2.302875,1.98356466569949,1.16097803102774,3,,,
frame96,96,0.372868361171281,0.140168718014344,2.2976875,1.97853593936476,1.16130693119363,3,,,
frame97,97,0.61871660422815,0.134158080420062,2.2901875,1.98852510919849,1.15170157490398,3,,,
frame98,98,0.522206476785856,0.169388530775678,2.285875,1.90233635837207,1.2016145251811,3,,,
frame99,99,0.462425226572963,0.144472492331746,2.2809375,1.95380937761079,1.16743093064137,3,,,
frame100,100,0.445514243391115,0.119050474894205,2.2674375,2.00002916244107,1.13370221923792,3,,,
frame101,101,0.341303515165141,0.150443417607525,2.264875,1.92357148483486,1.17743219727259,3,,,
frame102,102,0.410763447483071,0.182955255646347,2.23913333333333,1.82836988585026,1.22466102218264,3,,,
frame103,103,0.357983948630939,0.15941362255567,2.23173333333333,1.87374938470239,1.19105220343424,3,,,
frame104,104,0.410989187724223,0.183987727168263,2.23686666666667,1.82587747894244,1.22509132867024,3,,,
frame105,105,0.416421005299086,0.184113053733853,2.24575,1.82932899470091,1.22763592907856,3,,,
frame106,106,0.40383762740738,0.178525885190681,2.2400625,1.83622487259262,1.21992819803012,3,,,
frame107,107,0.345238028823652,0.155283906733518,2.2246875,1.87944947117635,1.18369104044471,3,,,
frame108,108,0.388019283773884,0.173668904519145,2.2375,1.84948071622612,1.20979904270948,3,,,
frame109,109,0.440983176455009,0.19597082267569,2.24571428571429,1.80473110925928,1.24434840968415,3,,,
frame110,110,0.330280325161053,0.147576356396614,2.24771428571429,1.91743396055323,1.17225121279575,3,,,
frame111,111,0.345459888576392,0.156005381390517,2.2226,1.87714011142361,1.18403521744277,3,,,
frame112,112,0.522498769130546,0.236534923472969,2.2278,1.70530123086945,1.30639675833937,3,,,
frame113,113,0.414060663679188,0.186986846858403,2.2290625,1.81500183632081,1.22813236625619,3,,,
frame114,114,0.447000528623503,0.200238215032454,2.25486666666667,1.80786613804316,1.24725311195183,3,,,
frame115,115,0.535603961438112,0.2401222754861,2.25686666666667,1.72126270522855,1.3111692130499,3,,,
frame116,116,0.473898880144148,0.213705258143346,2.258,1.78410111985585,1.26562332979335,3,,,
frame117,117,0.523551797622609,0.236333880181655,2.26446666666667,1.74091486904406,1.30073371589393,3,,,
frame118,118,0.560134917673393,0.253118522593943,2.26426666666667,1.70495636084078,1.32804963145805,3,,,
frame119,119,0.626776782498263,0.282146676170262,2.25346666666667,1.6266898841684,1.38530809627471,3,,,
frame120,120,0.688327988026897,0.310860725885742,2.22828571428571,1.53995772625882,1.44697849576633,3,,,
frame121,121,0.480107444507197,0.203301879476233,2.2566,1.81342383053515,1.24438642638443,3,,,
frame122,122,0.630452072291643,0.283997238065459,2.254,1.62354792770836,1.38831749992224,3,,,
frame123,123,0.54389787339889,0.245512649004907,2.25946666666667,1.71556879326778,1.31703646949819,3,,,
frame124,124,0.711640136795882,0.318359574056325,2.25353333333333,1.54189319653745,1.46153659565654,3,,,
frame125,125,0.680675447935969,0.301475904172754,2.27926666666667,1.5985912187307,1.42579706429042,3,,,
frame126,126,0.759473274437384,0.337233466941967,2.26606666666667,1.50659339222928,1.50409969826935,3,,,
frame127,127,0.706770882460931,0.315076327098126,2.25926666666667,1.55249578420574,1.45524818144516,3,,,
frame128,128,0.683491669149431,0.301929189247863,2.26993333333333,1.5864416641839,1.43083315610034,3,,,
frame129,129,0.697026212737637,0.309126311092137,2.26613333333333,1.5691071205957,1.44421837335938,3,,,
frame130,130,0.775468750245224,0.343123169630341,2.26226666666667,1.48679791642144,1.52156970471931,3,,,
frame131,131,0.641593122027599,0.28457586336597,2.2682,1.6266068779724,1.39443649889601,3,,,
frame132,132,0.645789676934942,0.284504461805361,2.26121428571429,1.61542460877934,1.39976466461218,3,,,
frame133,133,0.704157184286326,0.308586699430942,2.27453333333333,1.57037614904701,1.44840033052823,3,,,
frame134,134,0.783838098530279,0.343727048356361,2.272,1.48816190146972,1.52671560651845,3,,,
frame135,135,0.673162490534021,0.294822252131899,2.26846666666667,1.59530417613265,1.42196497734113,3,,,
frame136,136,0.70167083973257,0.306333642698794,2.26986666666667,1.5681958269341,1.44743827759341,3,,,
frame137,137,0.703806727319214,0.308016134240428,2.26926666666667,1.56545993934745,1.44958462981339,3,,,
frame138,138,0.61430340834498,0.26967467105931,2.25657142857143,1.64226802022645,1.3740579496033,3,,,
frame139,139,0.706967172130401,0.30975722564426,2.26826666666667,1.56129949453627,1.45280689233835,3,,,
frame140,140,0.621278224988293,0.271770122613841,2.2695,1.64822177501171,1.37693848874426,3,,,
frame141,141,0.668521421096,0.291921247522177,2.27528571428571,1.60676429318971,1.41606688916945,3,,,
frame142,142,0.705895252359585,0.310243215622871,2.25785714285714,1.55196189049756,1.45484058383243,3,,,
frame143,143,0.611162631858295,0.268148547142432,2.26528571428571,1.65412308242742,1.36947832863889,3,,,
frame144,144,0.529674373520322,0.235206951110588,2.24084615384615,1.71117178032583,1.30953898352593,3,,,
frame145,145,0.685524304797263,0.216670833331921,2.518,1.83247569520274,1.3740973517913,3,,,
frame146,146,0.86364805412442,0.292801100491385,2.52892857142857,1.66528051730415,1.51862016348005,3,,,
frame147,147,0.933435675555152,0.325811327327038,2.51135714285714,1.57792146730199,1.59156028667966,3,,,
frame148,148,0.90546287438451,0.307535576069412,2.52971428571429,1.62425141132978,1.55746472994794,3,,,
frame149,149,1.04138549660054,0.369483701800277,2.52507142857143,1.48368593197089,1.70189079384017,3,,,
frame150,150,0.763844497814306,0.337626526774821,2.25246153846154,1.48861704064723,1.51312357507489,3,,,
